"","mos_since_start","mos_since_last_ck","exhaust_approx","n","cons_ub_adj","inc_adj","income_ub_adj","cons_adj","labor_broad_adj","inflow_paper_ck","mos_unemp","unemp","cons","cons_base_start_tmp","inc_base_start_tmp","cons_base_exhaust_tmp","inc_base_exhaust_tmp","cons_base_exhaust_immed_tmp","inc_base_exhaust_immed_tmp","labor_base_start_tmp","labor_base_exhaust_immed_tmp","d_cons_start","d_inc_start","d_cons_exhaust","d_inc_exhaust","d_cons_exhaust_immed","d_inc_exhaust_immed","labor_base_start","labor_base_exhaust_immed","d_cons_start_ex_wr"
"251",-8,-10,FALSE,14702,4476.06103956227,3527.34573173255,5202.43867979787,2614.60095736083,2884.61728801555,986.772837573119,3.10365936607264,0,3495.2753369246,NA,NA,NA,NA,NA,NA,NA,NA,-67.925924479428,-14.5453978962421,NA,NA,NA,NA,-0.643718763640411,NA,-67.925924479428
"252",-8,-9,FALSE,19730,4564.74229330502,3614.10321057061,4946.91275199743,2666.77581001984,2986.99540204609,973.688741003548,2.09842878864673,0,3578.19384931013,NA,NA,NA,NA,NA,NA,NA,NA,-66.589982000809,-51.1059420537462,NA,NA,NA,NA,-16.0502624272291,NA,-66.589982000809
"253",-8,-8,FALSE,7908,4448.00017273193,3499.48760708551,4727.14501038779,2623.95495248256,2885.95993221392,984.819122913505,1.35811836115326,0,3495.05906031333,NA,NA,NA,NA,NA,NA,NA,NA,4.51770708513746,32.1786363590019,NA,NA,NA,NA,58.6201585722138,NA,4.51770708513746
"254",-8,-7,FALSE,802,4609.54603544726,3664.65490481793,5025.14114276592,2517.24086261893,2844.1230889232,1142.19190274314,2,0,3512.50406765332,NA,NA,NA,NA,NA,NA,NA,NA,155.147019573131,256.764687509564,NA,NA,NA,NA,371.839865910078,NA,155.147019573131
"255",-7,-14,TRUE,236,5017.50392249342,3745.7444252144,5330.89110084705,2717.56855257311,3069.09695123737,1171.2455,8,0,3861.0083868195,NA,NA,NA,NA,NA,NA,NA,NA,-39.3644651727235,-207.497264218059,328.969368552136,742.988201628991,475.60984991076,795.520792556957,-186.708260579046,1889.06102188584,-39.3644651727235
"256",-7,-13,FALSE,224,4449.08437874395,3729.36077485389,4674.19227427564,2709.57771475893,2982.42190499601,983.038223214285,7,0,3494.18842263873,NA,NA,NA,NA,NA,NA,NA,NA,12.3573801026488,258.662846054453,NA,NA,NA,NA,122.233535638068,NA,12.3573801026488
"257",-7,-13,TRUE,14896,4727.6327244943,3731.00473596747,5300.10765940367,2728.73721916851,3043.07920957004,989.497022959183,7,0,3695.94514953288,NA,NA,NA,NA,NA,NA,NA,NA,3.69164065920775,12.9681341822597,314.175349875932,754.378039270212,353.549938470598,744.957659715767,9.15095621889421,2146.07319466971,3.69164065920775
"258",-7,-12,FALSE,4328,4334.1027177687,3462.16397823983,4636.81619044044,2569.71421209542,2825.59482680361,930.87948336414,6,0,3391.78471262833,NA,NA,NA,NA,NA,NA,NA,NA,-4.89250536240408,55.5547613966193,NA,NA,NA,NA,79.6511261051737,NA,-4.89250536240408
"259",-7,-12,TRUE,9853,4617.20510114312,3681.7446107218,5211.85017916826,2750.67044649187,3062.64913406411,933.388141479752,6.03511620826144,0,3619.71033646402,NA,NA,NA,NA,NA,NA,NA,NA,-18.6050133566935,18.7981796964383,292.576272103192,726.279525894772,334.470478094574,700.258771455092,33.1011080965035,2213.15540360072,-18.6050133566935
"260",-7,-11,FALSE,7828,4409.72844528822,3476.51272847015,4737.44218279088,2620.58019515965,2877.31377113756,969.360157639244,5.02018395503321,0,3476.86374767472,NA,NA,NA,NA,NA,NA,NA,NA,-44.3043276351467,-18.7773462648114,NA,NA,NA,NA,-0.398496445765875,NA,-44.3043276351467
"261",-7,-11,TRUE,5950,4161.86971886411,3286.67626887324,4388.72206680457,2490.70745656892,2649.35318977851,895.112055462185,5.36941176470588,0,3218.29064904052,NA,NA,NA,NA,NA,NA,NA,NA,-32.4997091173397,24.842344152238,341.905140714642,744.755743542089,336.403184382465,747.568284772866,82.363473362672,1929.39502843023,-32.4997091173397
"262",-7,-10,FALSE,11657,4284.53281399447,3429.62881911395,4613.23483716801,2564.11466478597,2789.34939010932,938.568196791627,4.10894741357124,0,3370.30550292806,NA,NA,NA,NA,NA,NA,NA,NA,-76.5912867666707,1.50902223156618,NA,NA,NA,NA,22.791069817027,NA,-76.5912867666707
"263",-7,-10,TRUE,1893,3884.15406665481,3057.18489415906,4028.46686686814,2437.55560078144,2460.87179799957,844.921440042261,4.04226096143687,0,3059.08631207238,NA,NA,NA,NA,NA,NA,NA,NA,-71.8269752909186,-55.7663181199288,303.486134609,550.959908964655,339.024569534025,645.130060536838,2.91798913580364,1809.35603908111,-71.8269752909186
"264",-7,-9,FALSE,15084,4465.92983953975,3513.96524904222,4806.96792947281,2613.37681016397,2881.34655083869,983.849167594802,3.10355343410236,0,3498.52914388323,NA,NA,NA,NA,NA,NA,NA,NA,-56.7227867732282,-21.1956562892954,NA,NA,NA,NA,-2.01455809958577,NA,-56.7227867732282
"265",-7,-8,FALSE,20279,4568.48896958137,3622.15332866359,4957.06626060902,2674.730240231,2993.35937250942,982.954558804675,2.09803244735934,0,3590.62844427393,NA,NA,NA,NA,NA,NA,NA,NA,-49.5217772396383,-36.0524019905811,NA,NA,NA,NA,-5.22193879399785,NA,-49.5217772396383
"266",-7,-7,FALSE,8130,4470.29442802834,3483.45187465229,4743.20988247267,2640.27134026069,2861.34850660823,973.647321771218,1.35817958179582,0,3510.32910365307,NA,NA,NA,NA,NA,NA,NA,NA,34.1453617193876,33.3598997251673,NA,NA,NA,NA,47.7476602859441,NA,34.1453617193876
"267",-7,-6,FALSE,820,4700.86621520326,3721.2380902059,5217.63349357198,2514.47263509719,2924.36694638857,1078.25023170732,2,0,3521.33767192949,NA,NA,NA,NA,NA,NA,NA,NA,142.879662294653,300.502851985876,NA,NA,NA,NA,434.322095285828,NA,142.879662294653
"268",-6,-13,TRUE,241,4695.53384003911,3756.60626454011,5071.13517134255,2640.41319296335,3142.93316112784,961.702813278008,8,0,3698.83545005011,NA,NA,NA,NA,NA,NA,NA,NA,-183.965243510514,-190.031754162146,181.108647125198,787.317661247111,337.12592465769,840.351496163939,-102.673095765242,1984.31540780058,-183.965243510514
"269",-6,-12,FALSE,231,4371.22237036902,3516.39206428613,4789.57757929628,2681.02524104741,2939.81464200293,876.347792207792,7,0,3563.96401231544,NA,NA,NA,NA,NA,NA,NA,NA,67.9100919589502,14.2954092908128,NA,NA,NA,NA,48.1650945249531,NA,67.9100919589502
"270",-6,-12,TRUE,15167,4732.0438442557,3736.63298872225,5319.29535495903,2731.72093101172,3048.59017471864,1001.51050201094,7,0,3698.75658506297,NA,NA,NA,NA,NA,NA,NA,NA,7.08062673946477,16.7093399366497,317.367506177727,758.853873981161,354.648451668133,749.762498794103,14.5103676134597,2148.38522606895,7.08062673946477
"271",-6,-11,FALSE,4435,4349.7463237775,3451.54457800939,4820.64445202055,2577.12605542082,2807.26213603617,958.056351747463,6,0,3406.09904333002,NA,NA,NA,NA,NA,NA,NA,NA,16.3522559700588,47.9308380135657,NA,NA,NA,NA,61.9613481422318,NA,16.3522559700588
"272",-6,-11,TRUE,10033,4636.45238689642,3700.01603188049,5180.51276620298,2757.29090851875,3066.44188320165,926.487830957839,6.03488487989634,0,3631.88443314047,NA,NA,NA,NA,NA,NA,NA,NA,-4.03128483403906,46.1328809799039,305.345234321045,745.688407973099,344.717156718615,717.874587530628,47.0035061772481,2212.99063482335,-4.03128483403906
"273",-6,-10,FALSE,8028,4366.37308834286,3463.153093843,4797.20972228876,2586.09837719569,2856.84967840257,941.705994519183,5.02017937219731,0,3426.20980795037,NA,NA,NA,NA,NA,NA,NA,NA,-85.4885766806309,-19.8024064130952,NA,NA,NA,NA,-10.5022415449804,NA,-85.4885766806309
"274",-6,-10,TRUE,6087,4149.34679418155,3256.42427399198,4349.82294073694,2481.30081675086,2642.87303973009,905.666200098571,5.368325940529,0,3214.65048729445,NA,NA,NA,NA,NA,NA,NA,NA,-33.814442458057,1.59679194016685,334.520090330063,708.737894941352,330.665797424823,712.347423501485,79.0614520088926,1916.24420236865,-33.814442458057
"275",-6,-9,FALSE,12018,4306.00618038945,3407.40376211549,4582.90404929774,2558.61988916066,2789.91504725851,941.639155433516,4.10817107671826,0,3370.66881699064,NA,NA,NA,NA,NA,NA,NA,NA,-61.9896651887464,-5.8735690063882,NA,NA,NA,NA,36.8233596137217,NA,-61.9896651887464
"276",-6,-9,TRUE,1928,3935.03625351563,3139.26736871394,4200.91207099559,2434.36822873191,2495.1649643791,842.988875518672,4.04149377593361,0,3055.611844703,NA,NA,NA,NA,NA,NA,NA,NA,-61.6900686580848,37.5568888159256,301.220575705725,623.079022375753,335.42184935046,728.961683487907,42.8524983789334,1842.28327423452,-61.6900686580848
"277",-6,-8,FALSE,15535,4510.34757389328,3524.72342868565,4941.44034148854,2629.4003886816,2892.56855109303,988.220355841648,3.10286449951722,0,3528.41880959479,NA,NA,NA,NA,NA,NA,NA,NA,-19.5107795054267,4.0806164336062,NA,NA,NA,NA,22.894764810777,NA,-19.5107795054267
"278",-6,-7,FALSE,20910,4601.89699314469,3650.72577378091,4916.16189964519,2678.74697819708,3008.48972555924,981.460231181253,2.09784791965567,0,3592.62450716299,NA,NA,NA,NA,NA,NA,NA,NA,-33.0044751265116,10.7004093140454,NA,NA,NA,NA,23.6119230927778,NA,-33.0044751265116
"279",-6,-6,FALSE,8381,4477.99953975453,3497.50253164649,4684.78963640404,2621.95503190708,2872.94254133117,971.698973630831,1.35795251163346,0,3495.88169406746,NA,NA,NA,NA,NA,NA,NA,NA,27.1648318140815,55.5435189954027,NA,NA,NA,NA,65.5192723406958,NA,27.1648318140815
"280",-6,-5,FALSE,837,4664.91851819815,3686.17937197779,4933.9061511577,2535.57918302098,2927.78444905918,1056.85522341697,2,0,3497.61626293066,NA,NA,NA,NA,NA,NA,NA,NA,116.598128961765,248.949152038909,NA,NA,NA,NA,413.071716991251,NA,116.598128961765
"281",-5,-12,TRUE,242,4952.48172289826,3867.5887616024,5206.53744652266,2770.40385095973,3257.00570458765,1032.43420661157,8,0,3773.31820526113,NA,NA,NA,NA,NA,NA,NA,NA,-122.900110693338,-102.642916740014,260.844136543107,862.402978561498,385.455875358647,933.051854263861,-0.66614001024486,2086.32571495962,-122.900110693338
"282",-5,-11,FALSE,237,4330.27426192268,3457.13767480445,4476.97102975918,2548.73205909418,2844.42978277766,989.346210970464,7,0,3376.16652813392,NA,NA,NA,NA,NA,NA,NA,NA,-110.055353261505,-20.4766561246217,NA,NA,NA,NA,-26.0089686774241,NA,-110.055353261505
"283",-5,-11,TRUE,15485,4746.95242664189,3731.71724061755,5381.88405502147,2725.46810611476,3055.54609591531,1017.52306929286,7,0,3694.7046299411,NA,NA,NA,NA,NA,NA,NA,NA,2.75364191280085,14.9103430129797,311.775106416235,749.819004261477,344.741495048213,740.436195050092,27.0191827217833,2148.24024090346,2.75364191280085
"284",-5,-10,FALSE,4523,4285.44669272185,3456.4889285002,4589.37154752863,2565.40022779764,2805.08363258897,915.646434225072,6,0,3374.07751711013,NA,NA,NA,NA,NA,NA,NA,NA,-15.3682366447894,53.7600136802231,NA,NA,NA,NA,57.516559958849,NA,-15.3682366447894
"285",-5,-10,TRUE,10252,4646.35075552135,3664.00598461995,5074.00538040151,2746.64785885092,3024.6260609736,937.938393679282,6.03492001560671,0,3640.65888856881,NA,NA,NA,NA,NA,NA,NA,NA,13.4056963505046,17.2672408227297,311.726350023496,709.781251073044,355.311311727547,680.706142483268,9.51658457333324,2166.2639830638,13.4056963505046
"286",-5,-9,FALSE,8252,4420.06822524208,3470.42630063959,5051.34748082625,2616.40304369383,2856.4330221957,973.645713523994,5.01987396994668,0,3477.48288987175,NA,NA,NA,NA,NA,NA,NA,NA,-23.7949534977812,0.876880178420248,NA,NA,NA,NA,2.24133734311949,NA,-23.7949534977812
"287",-5,-9,TRUE,6210,4175.62352526108,3250.99002003036,4418.56560706874,2485.4953838463,2624.91059805673,921.307004186795,5.36425120772947,0,3219.65049232599,NA,NA,NA,NA,NA,NA,NA,NA,-33.4003514847283,-6.9502085278582,336.462738347007,701.537101032058,331.277240432105,710.240837800618,61.0070051024722,1899.3526765538,-33.4003514847283
"288",-5,-8,FALSE,12453,4335.82783370773,3423.36000183934,4745.28552574818,2572.10966736528,2789.60445796084,968.66635397093,4.10615915843572,0,3375.97747956948,NA,NA,NA,NA,NA,NA,NA,NA,-57.300508478551,14.8568497640783,NA,NA,NA,NA,39.4939886664685,NA,-57.300508478551
"289",-5,-8,TRUE,1974,4007.62453472923,3170.01103429194,4288.97049449567,2469.63586651469,2518.53172150643,866.452822695035,4.04154002026342,0,3120.51209685597,NA,NA,NA,NA,NA,NA,NA,NA,-9.78842940472603,56.3361865366498,366.582956005226,658.796028747501,395.614560606878,744.764848025117,62.3366372490093,1867.10309372773,-9.78842940472603
"290",-5,-7,FALSE,16053,4511.02675073014,3548.48333564675,4941.4340203342,2637.68061451552,2895.56144555877,1005.52736585062,3.10166324051579,0,3527.04504678535,NA,NA,NA,NA,NA,NA,NA,NA,-13.1452063085042,39.4073202927847,NA,NA,NA,NA,39.1965125037235,NA,-13.1452063085042
"291",-5,-6,FALSE,21585,4609.72977394895,3637.65868505929,4988.67155044768,2679.90336565131,2999.18702146223,1002.04402890896,2.09719712763493,0,3602.07599207474,NA,NA,NA,NA,NA,NA,NA,NA,-18.1535943042197,6.01327876764639,NA,NA,NA,NA,22.8263071584385,NA,-18.1535943042197
"292",-5,-5,FALSE,8624,4450.5158949777,3489.40757630777,4871.52333055966,2623.69145534561,2864.99022075804,984.773889610389,1.3541280148423,0,3492.28815497659,NA,NA,NA,NA,NA,NA,NA,NA,35.4632071617123,56.0999122309409,NA,NA,NA,NA,64.9278000640439,NA,35.4632071617123
"293",-5,-4,FALSE,845,4688.1807085198,3593.40865223996,4820.78637113544,2492.25042313156,2837.97640097743,1119.56504852071,2,0,3497.14126119675,NA,NA,NA,NA,NA,NA,NA,NA,124.318436234451,157.219915877075,NA,NA,NA,NA,322.561792093553,NA,124.318436234451
"294",-4,-11,TRUE,250,4774.63457800538,3831.7311002493,4857.96204653732,2757.07350734128,3082.35883697195,1029.950144,8,0,3857.28983936306,NA,NA,NA,NA,NA,NA,NA,NA,-4.35482428566894,-90.450311066796,334.349516930347,848.41929378474,455.13787516803,883.900046315433,-140.6068934605,1917.45839319559,-4.35482428566894
"295",-4,-10,FALSE,241,4221.29635949976,3486.77800766496,4355.77797802703,2612.86045828666,2908.59669256674,850.942589211618,7,0,3471.58456619939,NA,NA,NA,NA,NA,NA,NA,NA,-17.8622540966988,8.96808637083498,NA,NA,NA,NA,34.2783565256694,NA,-17.8622540966988
"296",-4,-10,TRUE,15822,4735.04810753797,3685.66128452786,5259.78254779044,2705.49278896309,3007.99803339631,1013.31652875743,7,0,3677.02571950904,NA,NA,NA,NA,NA,NA,NA,NA,-7.17137475955934,-21.3565019893209,295.805511717267,703.034340562538,329.507069657311,696.553025304454,-13.612195284382,2099.78729230746,-7.17137475955934
"297",-4,-9,FALSE,4631,4358.55950244386,3438.33262904711,4763.75944589058,2564.17114208837,2782.37147979551,946.362252213345,6,0,3394.84019930262,NA,NA,NA,NA,NA,NA,NA,NA,17.6553846934824,56.1223743983754,NA,NA,NA,NA,48.1047036800444,NA,17.6553846934824
"298",-4,-9,TRUE,10515,4641.45387948742,3661.53721756784,5045.42392069372,2737.87604530365,3030.86179445137,944.046444317641,6.0340466000951,0.0170233000475511,3635.39171004898,NA,NA,NA,NA,NA,NA,NA,NA,9.03607105101664,18.5106961022969,303.604993540017,705.979566376486,343.713856828878,672.092376837683,19.0747552683867,2168.5763596356,10.3343743001347
"299",-4,-8,FALSE,8527,4401.26116511944,3452.54647022903,4680.91577542422,2621.57784405892,2857.76964653546,958.269230679019,5.01899847543098,0.00949923771549197,3468.87332967293,NA,NA,NA,NA,NA,NA,NA,NA,-29.2877648439264,0.541244582668066,NA,NA,NA,NA,21.4062821568448,NA,-28.5632936100458
"300",-4,-8,TRUE,6326,4153.73376604189,3245.71492738667,4390.35359173616,2480.17334102701,2583.91524612813,928.16606323111,5.35693961429023,0.178469807145115,3199.7008604819,NA,NA,NA,NA,NA,NA,NA,NA,-42.0936641096406,2.19003908172991,317.408118661204,699.243712569233,310.807438566161,706.291747211579,35.4464496267016,1857.88391037021,-28.4824412657292
"301",-4,-7,FALSE,12793,4363.49064804838,3407.53417874791,4696.47855097635,2590.02916536458,2788.23971345959,973.143554131165,4.10318142734308,0.0515907136715391,3407.01972002121,NA,NA,NA,NA,NA,NA,NA,NA,-21.1299149644322,6.74870960758202,NA,NA,NA,NA,44.825108585529,NA,-17.1952847225294
"302",-4,-7,TRUE,2020,3966.79787863586,3098.43780665701,4037.8461170758,2447.62841308316,2429.98310969566,867.071318811881,4.04059405940594,0.0202970297029703,3088.34110430615,NA,NA,NA,NA,NA,NA,NA,NA,-25.7913926565075,2.4049763360675,335.57283560769,595.046418044789,364.920028869574,665.65378846897,-9.79954297006589,1768.6099392571,-24.2434143246209
"303",-4,-6,FALSE,16591,4525.36503059193,3515.19464090223,4869.30595236714,2637.76212985848,2871.16178889407,1004.91402507383,3.09836658429269,0.0491832921463444,3536.12676587832,NA,NA,NA,NA,NA,NA,NA,NA,1.31900913440047,17.9249068699253,NA,NA,NA,NA,28.5790964224765,NA,5.07003436555768
"304",-4,-5,FALSE,22217,4604.63335267104,3598.54116195194,5017.89335186675,2677.10906933613,2952.12421024021,1001.88559985597,2.09434217041005,0.0471710852050232,3592.30096342628,NA,NA,NA,NA,NA,NA,NA,NA,-13.2864449525974,-14.8436276611204,NA,NA,NA,NA,-6.47184223535519,NA,-9.68888319811736
"305",-4,-4,FALSE,8844,4459.43483516881,3467.67157538935,4677.03602806321,2617.74187333585,2843.16011660091,997.663806874717,1.34509271822705,0.172546359113523,3490.14682191083,NA,NA,NA,NA,NA,NA,NA,NA,43.4358465297275,49.9084581043772,NA,NA,NA,NA,56.9956868906059,NA,56.5953102080296
"306",-4,-3,FALSE,845,4728.07056055379,3570.14748694422,4922.58869552043,2493.53179080824,2798.90600651071,1214.78795739645,2,1,3483.71170460056,NA,NA,NA,NA,NA,NA,NA,NA,110.888879638265,133.958750581334,NA,NA,NA,NA,283.491397626833,NA,187.155129160483
"307",-3,-10,TRUE,258,4939.33042272102,3969.9700122104,5156.95032985392,2782.75865411779,3246.22897469015,1052.73398449612,8,0,3871.70836750921,3871.70836750921,3969.9700122104,NA,NA,NA,NA,3246.22897469015,NA,0,0,323.979030938007,916.634101798677,450.406064381657,973.732669383259,0,2023.68996111545,0
"308",-3,-9,FALSE,242,4345.60967653526,3478.28991209612,4425.60601042833,2600.34135368463,2877.25182657541,875.166008264463,7,0,3504.1975287837,3504.1975287837,3478.28991209612,NA,NA,NA,NA,2877.25182657541,NA,0,0,NA,NA,NA,NA,0,NA,0
"309",-3,-9,TRUE,16088,4750.22531304585,3704.20494771512,5249.21728204182,2708.8592311906,3019.11232648289,1028.54636760318,7,0,3682.88633483267,3682.88633483267,3704.20494771512,NA,NA,NA,NA,3019.11232648289,NA,0,0,296.265564999299,714.028521218453,327.99026296337,705.647831680082,0,2101.71650147878,0
"310",-3,-8,FALSE,4736,4342.85100033081,3372.4380211802,4802.92811861603,2551.71176994401,2725.49486152974,995.867046452702,6,0,3376.01163047676,3376.01163047676,3372.4380211802,NA,NA,NA,NA,2725.49486152974,NA,0,0,NA,NA,NA,NA,0,NA,0
"311",-3,-8,TRUE,10741,4671.10064325583,3632.75239342956,5050.36913354839,2731.43425304475,3002.18766819094,970.682880737361,6.03333022995997,0.0166651149799832,3625.21844300568,3625.21844300568,3632.75239342956,NA,NA,NA,NA,3002.18766819094,NA,0,0,288.121206318983,672.667216359234,328.102058962274,637.898465742578,0,2134.12451919936,1.27098581737984
"312",-3,-7,FALSE,8731,4437.44594180877,3445.30528648438,4870.59629894841,2616.14923376845,2833.19821273917,1002.71524636353,5.01855457564998,0.00927728782499141,3495.56841511868,3495.56841511868,3445.30528648438,NA,NA,NA,NA,2833.19821273917,NA,0,0,NA,NA,NA,NA,0,NA,0.707543948150223
"313",-3,-7,TRUE,6396,4217.98691086075,3240.53895036721,4542.95728337912,2487.17326386306,2546.70868792917,1030.74693746091,5.35303314571607,0.176516572858036,3238.7592222008,3238.7592222008,3240.53895036721,NA,NA,NA,NA,2546.70868792917,NA,0,0,358.524079066889,697.304193995159,346.247184099198,700.021571931821,0,1817.6468154966,13.4622569903976
"314",-3,-6,FALSE,13071,4407.86675629721,3392.65669497235,4700.44050045304,2610.17424182803,2735.07952329129,1015.07795593298,4.10098691760386,0.0504934588019279,3425.96639022339,3425.96639022339,3392.65669497235,NA,NA,NA,NA,2735.07952329129,NA,0,0,NA,NA,NA,NA,0,NA,3.85094672822763
"315",-3,-6,TRUE,2065,4001.40298549101,3089.24459479043,4140.29240394349,2471.12847891,2431.88781212967,888.868178208232,4.03970944309927,0.0198547215496368,3106.83655237361,3106.83655237361,3089.24459479043,NA,NA,NA,NA,2431.88781212967,NA,0,0,353.434909400482,589.757393000095,381.343274368918,655.436539959437,0,1768.43999420666,1.51424514789875
"316",-3,-5,FALSE,16929,4527.56269471589,3492.94273597037,4856.8517549603,2627.68553573728,2840.89895910175,1016.62455809558,3.09640262271841,0.0482013113592061,3536.75004630828,3536.75004630828,3492.94273597037,NA,NA,NA,NA,2840.89895910175,NA,0,0,NA,NA,NA,NA,0,NA,3.6761332394193
"317",-3,-4,FALSE,22645,4618.67699147783,3607.87188866392,5095.90928529492,2674.54120008641,2953.52178904074,1036.70656136012,2.092559063811,0.0462795319054979,3604.36338014369,3604.36338014369,3607.87188866392,NA,NA,NA,NA,2953.52178904074,NA,0,0,NA,NA,NA,NA,0,NA,3.52956632807612
"318",-3,-3,FALSE,9012,4422.34705405484,3425.78275666839,4801.03750227761,2585.06292976601,2796.47397622055,1024.1427403462,1.33865956502441,0.169329782512206,3452.30487217764,3452.30487217764,3425.78275666839,NA,NA,NA,NA,2796.47397622055,NA,0,0,NA,NA,NA,NA,0,NA,12.9141474446187
"319",-3,-2,FALSE,845,4587.03502287742,3436.18873636289,5330.26247551501,2403.38570240294,2515.41460888388,1314.30444733728,2,1,3372.8228249623,3372.8228249623,3436.18873636289,NA,NA,NA,NA,2515.41460888388,NA,0,0,NA,NA,NA,NA,0,NA,76.2662495222173
"320",-2,-9,TRUE,258,4768.16682241816,3751.339767092,5451.46327251327,2758.34345946851,3099.37108958261,1082.57320930233,8,1,3798.9534544701,NA,NA,NA,NA,NA,NA,NA,NA,-72.7549130391147,-218.630245118396,251.224117898892,698.003856680281,377.651151342542,755.102424264863,-146.857885107539,1876.83207600791,3.51133648310262
"321",-2,-8,FALSE,242,4371.02453659474,3506.22491119658,5133.32743175692,2611.10493240964,2840.95010200436,930.662421487603,7,1,3469.76992016835,NA,NA,NA,NA,NA,NA,NA,NA,-34.4276086153503,27.9349991004513,NA,NA,NA,NA,-36.3017245710544,NA,41.838640906867
"322",-2,-8,TRUE,16088,4755.71660645712,3661.27771305111,5310.04498439886,2706.52008048375,2967.51611493197,1049.64796233217,7,1,3683.13860559463,NA,NA,NA,NA,NA,NA,NA,NA,0.252270761963212,-42.9272346640147,296.517835761262,671.101286554439,328.242533725333,662.720597016067,-51.5962115509139,2050.12028992786,76.5185202841805
"323",-2,-7,FALSE,4736,4349.57489375444,3336.55905702581,4775.76331868343,2527.78055992525,2661.07246200083,1056.91898057432,6,1,3355.62568561959,NA,NA,NA,NA,NA,NA,NA,NA,-20.3859448571659,-35.8789641543848,NA,NA,NA,NA,-64.4223995289048,NA,55.8803046650514
"324",-2,-7,TRUE,10741,4638.11986042249,3559.25526442121,5309.37429439505,2710.38776457893,2888.60819589396,1046.33019476771,6.03333022995997,1,3619.02992776046,NA,NA,NA,NA,NA,NA,NA,NA,-6.18851524521943,-73.4971290083466,281.932691073763,599.170087350887,321.913543717054,564.401336734231,-113.579472296976,2020.54504690238,70.0777342769979
"325",-2,-6,FALSE,8731,4410.10745888809,3322.18893789363,4883.94252731307,2598.31276449929,2683.47002113378,1062.97072133776,5.01855457564998,1,3479.59832885827,NA,NA,NA,NA,NA,NA,NA,NA,-15.9700862604106,-123.11634859075,NA,NA,NA,NA,-149.728191605397,NA,60.2961632618067
"326",-2,-6,TRUE,6396,4141.83357464679,2978.02105306377,4502.75134397306,2453.57093809901,2268.15480603881,1084.17933145716,5.35303314571607,1,3193.62845543548,NA,NA,NA,NA,NA,NA,NA,NA,-45.1307667653212,-262.517897303437,313.393312301568,434.786296691722,301.116417333877,437.503674628384,-278.553881890366,1539.09293360624,31.1354827568961
"327",-2,-5,FALSE,13071,4319.47172146163,3247.99981230232,4641.89054599864,2556.56536854741,2578.14567295586,1019.81985724122,4.10098691760386,1,3361.80006505744,NA,NA,NA,NA,NA,NA,NA,NA,-64.1663251659514,-144.656882670035,NA,NA,NA,NA,-156.933850335431,NA,12.0999243562659
"328",-2,-5,TRUE,2065,3923.01609688723,2999.579770753,3937.3295502609,2390.15014137766,2313.51193158435,906.582679903148,4.03970944309927,1,3026.01080001026,NA,NA,NA,NA,NA,NA,NA,NA,-80.8257523633476,-89.6648240374238,272.609157037134,500.092568962672,300.51752200557,565.771715922014,-118.375880545326,1650.06411366134,-4.5595028411303
"329",-2,-4,FALSE,16929,4475.44795058155,3365.36461235211,4853.95698266176,2583.93942239481,2700.42085018436,1074.99626428023,3.09640262271841,1,3476.44620911027,NA,NA,NA,NA,NA,NA,NA,NA,-60.303837198008,-127.578123618252,NA,NA,NA,NA,-140.478108917388,NA,15.9624123242093
"330",-2,-3,FALSE,22645,4557.51982422444,3459.99532471438,4904.78601905798,2624.68559827772,2808.16969054987,1059.3528990064,2.092559063811,1,3547.39206950962,NA,NA,NA,NA,NA,NA,NA,NA,-56.9713106340699,-147.876563949534,NA,NA,NA,NA,-145.352098490874,NA,19.2949388881474
"331",-2,-2,FALSE,9012,4371.15114706162,3268.5795287067,4668.35829020977,2539.27986275285,2588.69490437267,1053.1683819352,1.33865956502441,1,3396.29713774569,NA,NA,NA,NA,NA,NA,NA,NA,-56.0077344319466,-157.203227961693,NA,NA,NA,NA,-207.779071847877,NA,20.2585150902707
"332",-2,-1,FALSE,845,4237.85865233095,2665.30258767525,4188.23346439654,2222.25698869155,1723.59649367258,1324.82453017751,2,1,3119.83123218891,NA,NA,NA,NA,NA,NA,NA,NA,-252.99159277339,-770.886148687636,NA,NA,NA,NA,-791.818115211299,NA,-176.725343251173
"333",-1,-8,TRUE,258,4845.47295000687,3787.24368507007,5268.25545737127,2718.43816326766,3112.8176584588,1029.82864341085,8,1,3826.52307556261,NA,NA,NA,NA,NA,NA,NA,NA,-45.1852919465991,-182.726327140328,278.793738991408,733.907774658348,405.220772435058,791.006342242931,-133.41131623135,1890.2786448841,31.0809575756182
"334",-1,-7,FALSE,242,4377.09602510035,3423.71397377182,4638.6781445378,2511.22690643476,2696.78076048259,1084.16030578512,7,1,3397.92278947183,NA,NA,NA,NA,NA,NA,NA,NA,-106.274739311868,-54.5759383243028,NA,NA,NA,NA,-180.471066092827,NA,-30.0084897896508
"335",-1,-7,TRUE,16088,4702.59622004351,3554.27432531195,5858.81743472295,2646.72674810408,2819.62673847839,1169.8703776728,7,1,3620.32763604985,NA,NA,NA,NA,NA,NA,NA,NA,-62.5586987828191,-149.930622403171,233.706866216479,564.097898815282,265.431564180551,555.717209276911,-199.485588004501,1902.23091347427,13.7075507393982
